Starting Coordinate; End Coordinate; True Distance(km) 
[-15.170372, -85.000191];[-20.000031, -90.0];736.5650691213777
[-15.170372, -85.000191];[-20.000031, -80.0];736.3768737619931
[-20.000031, -90.0];[-24.419033, -94.169015];652.2981475599669
[-20.000031, -90.0];[-29.076401, -89.999739];1112.3217868655947
[-20.000031, -90.0];[-25.276666, -85.00016];1499.0978270320936
[-20.000031, -90.0];[-20.000031, -80.0];1044.6533092633847
[-20.000031, -80.0];[-20.200001, -70.800011];960.7501627739009
[-20.000031, -80.0];[-25.998705, -76.035233];1268.741885409958
[-20.000031, -80.0];[-25.276666, -85.00016];1499.549752004785
[-20.000031, -80.0];[-30.000019, -80.0];1112.3197853542217
[-11.577238, -33.21156];[-13.00001, -36.200001];361.16862732159274
[-11.577238, -33.21156];[-14.630751, -34.765853];378.96081336440596
[-13.00001, -36.200001];[-20.000031, -39.5];854.2097922805629
[-8.109756, -31.512206];[-5.25002, -33.799999];406.13066707562274
[-8.109756, -31.512206];[-11.577238, -33.21156];712.1430693302564
[-10.018931, -102.574517];[-10.00002, -110.0];531.2284830157512
[-10.018931, -102.574517];[-5.921585, -104.133256];449.7799505429391
[-15.170377, -95.000196];[-17.444123, -97.305638];352.77195847071505
[-15.170377, -95.000196];[-20.000031, -90.0];736.3752315907547
[-19.146884, -99.099237];[-20.000031, -100.0];133.81112179466214
[-19.146884, -99.099237];[-16.801175, -99.999482];225.68845246448043
[-20.000031, -100.0];[-22.275078, -97.853884];336.93938674290035
[-20.000031, -100.0];[-20.017294, -98.752722];130.33373717545635
[-20.000031, -100.0];[-25.276675, -105.00015];1499.5528914220147
[-20.000031, -100.0];[-30.000019, -100.0];1112.3197853542217
[-45.404296, -24.889703];[-50.000011, -20.0];628.2160121256821
[-45.404296, -24.889703];[-50.000011, -30.0];637.9413939947959
[-50.000011, -20.0];[-50.000011, -9.99999];714.2158378573531
[-50.000011, -20.0];[-60.000019, -30.00001];1279.1850955839861
[-40.000031, -40.0];[-45.403763, -44.889142];1359.768187441458
[-40.000031, -40.0];[-50.000011, -40.0];1112.4310519200492
[-40.000031, -40.0];[-45.403823, -34.889192];1359.5724581814982
[-35.385748, -34.999952];[-40.000031, -40.0];675.6273503364373
[-35.385748, -34.999952];[-30.000019, -40.0];84.1719556170827
[-40.0, -100.0];[-40.000714, -99.966579];2.8479052253918566
[-40.0, -100.0];[-39.908393, -100.099265];13.241970493650921
[-40.0, -100.0];[-39.977466, -99.99999];2.505670082815689
[-40.0, -100.0];[-39.987149, -99.986075];1.8571845640444251
[-40.0, -100.0];[-45.405222, -104.890755];1359.7729683593254
[-40.0, -100.0];[-50.000011, -100.0];1112.4446180089983
[-40.0, -100.0];[-45.404586, -94.890067];1359.5724636948332
[-40.000031, -90.0];[-44.177524, -93.730006];557.0940667768702
[-40.000031, -90.0];[-40.074014, -86.534649];295.11579197213797
[-40.000031, -90.0];[-35.385738, -94.999966];675.6235243054033
[-40.000031, -90.0];[-36.32364, -89.998445];408.7966147993758
[-40.000031, -90.0];[-38.311543, -88.170371];245.21849850900495
[-40.000031, -90.0];[-46.441293, -89.997854];1112.4377239146506
[-40.000031, -90.0];[-45.404002, -84.889418];1359.5806698471847
[-35.385732, -104.99997];[-30.000019, -110.0];84.16760948473255
[-35.385732, -104.99997];[-30.000019, -100.0];83.6361131852161
[-30.000019, -100.0];[-30.082626, -94.416891];962.5802480687878
[-35.385738, -94.999966];[-33.150737, -92.898062];83.63462840534093
[-35.385738, -94.999966];[-30.000019, -100.0];84.16908882553828
[-33.150737, -92.898062];[-30.000019, -90.0];445.049877292362
[-33.150737, -92.898062];[-30.082626, -94.416891];29.216802320428634
[-30.000019, -90.0];[-30.015956, -89.148135];82.04504252987677
[-45.404586, -94.890067];[-50.000011, -100.0];637.8986844143175
[-45.404586, -94.890067];[-50.000011, -90.0];628.2050381408139
[-50.000011, -90.0];[-50.000011, -100.0];714.2151247091526
[-50.000011, -90.0];[-51.916791, -81.643056];1088.0568930929403
[-45.404002, -84.889418];[-50.000011, -80.0];628.2307903782129
[-45.404002, -84.889418];[-47.733968, -87.480249];326.0697458770254
[-50.000011, -80.0];[-53.000019, -75.0];480.48215017451935
[-50.000011, -80.0];[-50.000011, -82.878146];205.7022262667657
[-40.074014, -86.534649];[-38.311543, -88.170371];241.39847984018311
[-40.074014, -86.534649];[-40.000031, -80.0];261.1258137461548
[-36.32364, -89.998445];[-33.150737, -92.898062];441.1693154316652
[-36.32364, -89.998445];[-30.000019, -90.0];293.9064055609522
[-38.311543, -88.170371];[-35.385724, -84.999981];430.54943947986067
[-38.311543, -88.170371];[-36.32364, -89.998445];220.87364536716265
[-35.385724, -84.999981];[-35.00887, -84.607218];83.63927526463051
[-35.385724, -84.999981];[-30.000019, -90.0];84.16495495050673
[-30.000019, -80.0];[-25.998705, -76.035233];591.0637617917681
[-30.000019, -80.0];[-32.999969, -72.0];828.0559824632985
[-32.999969, -72.0];[-29.6, -72.800003];385.6203941597127
[-46.500061, -76.499992];[-51.880123, -75.258438];604.9770873106557
[-43.62946, -83.240649];[-45.404002, -84.889418];390.71132801209137
[-43.62946, -83.240649];[-40.074014, -86.534649];486.1634225380265
[-47.119428, -79.998263];[-50.000011, -80.0];320.3066832864801
[-47.119428, -79.998263];[-43.62946, -83.240649];113.35871418576792
[-39.999989, -50.0];[-39.957852, -51.105573];94.31802743056568
[-39.999989, -50.0];[-39.358466, -50.621264];88.96755100697304
[-39.999989, -50.0];[-38.484336, -49.914959];168.69217670797119
[-39.999989, -50.0];[-35.377929, -44.991482];676.7828980824904
[-39.999989, -50.0];[-45.637472, -55.149009];1359.7750471952634
[-39.999989, -50.0];[-50.000038, -50.0];1112.4470640100442
[-39.999989, -50.0];[-45.403763, -44.889142];1359.5856345912707
[-39.999989, -50.0];[-40.000031, -40.0];851.2850201313264
[-39.957852, -51.105573];[-39.884902, -53.019646];163.42730595474194
[-39.957852, -51.105573];[-44.92503, -55.989882];18.486028578551057
[-39.884902, -53.019646];[-39.299999, -61.25];450.4090189165806
[-39.884902, -53.019646];[-38.321719, -51.625271];323.5346119036612
[-39.358466, -50.621264];[-38.321719, -51.625271];144.397200381826
[-39.358466, -50.621264];[-39.957852, -51.105573];78.49133643574118
[-38.321719, -51.625271];[-35.249989, -54.599998];432.1934584225019
[-38.321719, -51.625271];[-36.039396, -49.777778];301.96829175695274
[-45.637472, -55.149009];[-50.000011, -60.0];605.116175319447
[-45.637472, -55.149009];[-44.92503, -55.989882];102.97499296513756
[-45.403763, -44.889142];[-50.000011, -40.0];628.2408801595665
[-45.403763, -44.889142];[-50.000038, -50.0];638.0174041280424
[-33.923941, 36.390732];[-33.531674, 40.001497];573.0677848759934
[-33.923941, 36.390732];[-36.158076, 34.163128];329.3172460347701
[-33.531674, 40.001497];[-33.128881, 42.877815];270.94327426089444
[-33.531674, 40.001497];[-36.949211, 40.001295];326.9993985966813
[-33.128881, 42.877815];[-32.274806, 47.907613];187.139058897103
[-33.128881, 42.877815];[-35.385733, 45.000013];551.6053682351717
[-32.274806, 47.907613];[-31.837263, 50.000779];56.5475799781631
[-32.274806, 47.907613];[-35.385733, 45.000013];792.2536051013678
[-31.837263, 50.000779];[-31.534945, 51.411781];137.67512216853615
[-31.837263, 50.000779];[-37.735883, 50.000961];703.8239821447628
[-31.534945, 51.411781];[-30.049303, 57.364325];306.8914827218714
[-31.534945, 51.411781];[-35.385737, 55.00004];1000.4421748058761
[-30.049303, 57.364325];[-29.435367, 59.490777];216.3500183709283
[-30.049303, 57.364325];[-30.00001, 60.0];253.80010085487058
[-29.435367, 59.490777];[-29.331437, 59.850753];36.7429421383025
[-29.435367, 59.490777];[-24.402718, 54.972874];668.3002076969442
[-29.331437, 59.850753];[-28.9535, 61.107772];174.30458359444796
[-29.331437, 59.850753];[-20.699989, 58.0];901.6233065490238
[-27.197748, 66.312974];[-25.776367, 64.470896];242.0460897532499
[-27.197748, 66.312974];[-25.809186, 70.001176];483.2830468903329
[-17.987671, 86.626244];[-17.784093, 86.989716];44.629883724037754
[-17.784093, 86.989716];[-17.784091, 86.98972];0.0004783636531242254
[-17.784093, 86.989716];[-19.535501, 89.509501];329.2218912076037
[-17.784091, 86.98972];[-17.548145, 87.410982];51.77306688512227
[-17.784091, 86.98972];[-17.784086, 86.989713];0.0009265218689305376
[-38.484336, -49.914959];[-36.039396, -49.777778];272.1361128338755
[-38.484336, -49.914959];[-39.358466, -50.621264];114.80842894702204
[-36.039396, -49.777778];[-30.50005, -49.5];175.25297618588675
[-36.039396, -49.777778];[-32.822389, -47.356145];279.319023802847
[-30.50005, -49.5];[-32.20002, -51.799999];288.83511025742405
[-30.50005, -49.5];[-27.800011, -47.89999];338.0423489626486
[-30.50005, -49.5];[-32.822389, -47.356145];328.39258425298385
[-30.50005, -49.5];[-30.365889, -45.629985];371.3187515603911
[-35.377929, -44.991482];[-40.000031, -40.0];675.8130912938848
[-35.377929, -44.991482];[-30.000019, -40.0];81.31196692364992
[-40.000031, -140.0];[-44.315634, -139.997407];479.87386936305626
[-40.000031, -140.0];[-35.385761, -144.99996];675.6211966676618
[-40.000031, -140.0];[-35.385732, -134.999989];675.62661517012
[-40.000031, -140.0];[-42.861463, -142.55492];382.8467398638938
[-40.000031, -140.0];[-45.403123, -134.888422];1359.5796045242428
[-40.000031, -140.0];[-40.053525, -147.493361];851.4260150518281
[-40.000031, -140.0];[-40.0, -130.0];851.2858585323866
[-40.000031, -140.0];[-30.000019, -140.0];1111.4954195690925
[-50.000011, -140.0];[-50.000038, -130.0];714.2149239531929
[-45.403123, -134.888422];[-50.000038, -130.0];628.271119387438
[-45.403123, -134.888422];[-46.516567, -136.126531];156.48218680320335
[-39.999989, -150.0];[-45.403531, -154.888896];1359.7715817579049
[-39.999989, -150.0];[-50.000038, -150.0];1112.4403920158288
[-39.999989, -150.0];[-45.402345, -144.887574];1359.5857213957206
[-40.0, -130.0];[-35.385732, -134.999989];675.622802270948
[-40.0, -130.0];[-35.385749, -124.999954];675.6245947961174
[-40.0, -130.0];[-45.403123, -134.888422];1359.7729683593232
[-40.0, -130.0];[-50.000038, -130.0];1112.4472861100328
[-40.0, -130.0];[-45.402617, -124.887876];1359.585819671692
[-40.0, -130.0];[-40.000031, -120.0];851.2862431164513
[-40.0, -130.0];[-30.00001, -130.0];1111.4885151888018
[-35.385761, -144.99996];[-39.151227, -149.080271];552.7482406368575
[-35.385761, -144.99996];[-30.00001, -150.0];84.17046761397549
[-35.385732, -134.999989];[-30.00001, -130.0];83.64156869899996
[-35.385732, -134.999989];[-30.000019, -140.0];84.16215392045278
[-45.402617, -124.887876];[-50.000011, -120.0];628.2917752143527
[-45.402617, -124.887876];[-50.000038, -130.0];638.1784717526365
[-50.000011, -120.0];[-50.000038, -130.0];714.2149239531949
[-50.000011, -120.0];[-50.000011, -110.0];714.2151247091517
[-40.000031, -120.0];[-35.385749, -124.999954];675.6218889983659
[-40.000031, -120.0];[-35.385742, -114.999981];675.6262097760009
[-40.000031, -120.0];[-45.402617, -124.887876];1359.7636443996475
[-40.000031, -120.0];[-50.000011, -120.0];1112.4377239146506
[-40.000031, -120.0];[-45.402781, -114.888041];1359.5799765734673
[-40.000031, -120.0];[-40.000031, -110.0];851.285858532391
[-40.000031, -120.0];[-30.000019, -120.0];1111.4954096961835
[-35.385749, -124.999954];[-30.000019, -120.0];83.62916791101583
[-35.385749, -124.999954];[-30.00001, -130.0];84.1723626628545
[-45.402781, -114.888041];[-50.000011, -110.0];628.2837873323774
[-45.402781, -114.888041];[-50.000011, -120.0];638.1538028775593
[-50.000011, -110.0];[-50.000011, -100.0];714.2151247091526
[-40.000031, -110.0];[-35.385742, -114.999981];675.6240368839042
[-40.000031, -110.0];[-35.871938, -105.52682];603.6393880424064
[-40.000031, -110.0];[-45.402781, -114.888041];1359.7671098282337
[-40.000031, -110.0];[-50.000011, -110.0];1112.4377239146506
[-40.000031, -110.0];[-45.405222, -104.890755];1359.5578662379721
[-40.000031, -110.0];[-40.0, -100.0];851.2858600571066
[-40.000031, -110.0];[-32.380134, -109.998994];1111.4954096961835
[-35.385742, -114.999981];[-31.378565, -111.268003];83.63910034336368
[-35.385742, -114.999981];[-30.000019, -120.0];84.16477997693028
[-45.405222, -104.890755];[-50.000011, -100.0];628.1761863600307
[-45.405222, -104.890755];[-50.000011, -110.0];637.8099497105051
[-13.09716, 95.061127];[-10.00002, 100.0];638.7681104697184
[-13.09716, 95.061127];[-13.883466, 93.735071];167.93673085720144
[34.656029, 28.881212];[34.799999, 23.00001];537.6292504050215
[34.656029, 28.881212];[36.200008, 27.200001];229.51040355104558
[34.799999, 23.00001];[36.299999, 21.700001];204.08304449559213
[34.799999, 23.00001];[36.499989, 23.6];196.64947739127246
[34.799999, 23.00001];[33.299999, 22.0];190.54337945545265
[33.907783, 29.695964];[34.656029, 28.881212];111.91917142419345
[33.907783, 29.695964];[34.799999, 23.00001];138.29803853943898
[-49.999969, 100.0];[-49.999969, 110.0];714.2157493025173
[-49.999969, 100.0];[-45.402652, 95.112083];628.2866125793676
[31.699989, 32.099991];[30.99999, 32.166691];78.09372276156121
[31.699989, 32.099991];[33.907783, 29.695964];332.77059676042813
[31.699989, 32.099991];[33.299999, 22.0];652.8043041879455
[31.699989, 32.099991];[34.799999, 23.00001];913.0347907359461
[36.200008, 27.200001];[35.949989, 23.9];392.6831035582842
[-45.40257, 105.112157];[-49.999969, 110.0];628.2909757860931
[-45.40257, 105.112157];[-49.999969, 100.0];638.1782459070228
[-49.999969, 110.0];[-50.000011, 120.0];714.2154370210667
[33.299999, 22.0];[31.99999, 17.0];430.58164807195055
[36.299999, 21.700001];[38.599998, 19.799999];305.82266712852606
[35.999989, 30.00001];[35.799999, 33.0];271.11963073826774
[35.999989, 30.00001];[36.200008, 27.200001];332.6226680871891
[36.699989, 31.0];[35.999989, 30.00001];118.65341876502964
[36.699989, 31.0];[35.799999, 33.0];205.36987416533404
[-40.000031, 110.0];[-37.635475, 107.437815];344.066679199157
[-40.000031, 110.0];[-34.53302, 115.13298];758.3929949950327
[-40.000031, 110.0];[-45.40257, 105.112157];1359.764991420355
[-40.000031, 110.0];[-49.999969, 110.0];1112.4377239146506
[-40.000031, 110.0];[-45.402565, 115.112197];1359.5844328376913
[-40.000031, 110.0];[-40.000031, 120.0];851.28330613399
[-35.385731, 95.000043];[-40.000031, 90.0];675.6285312619988
[-35.385731, 95.000043];[-31.566193, 91.440519];84.16720243843109
[-31.566193, 91.440519];[-31.56617, 91.440498];0.003240245941922092
[-31.566193, 91.440519];[-32.086063, 90.000877];147.7860487606268
[-45.402565, 115.112197];[-50.000011, 120.0];628.2934098495815
[-45.402565, 115.112197];[-49.999969, 110.0];638.1804903013002
[-50.000011, 120.0];[-50.000011, 129.999985];714.214054986848
[-40.000031, 120.0];[-35.500019, 118.0];530.3337678572046
[-40.000031, 120.0];[-45.402565, 115.112197];1359.7671098282337
[-40.000031, 120.0];[-50.000011, 120.0];1112.4310522105495
[-40.000031, 120.0];[-45.404794, 125.109686];1359.5619879159954
[-40.000031, 120.0];[-40.000031, 129.999985];851.2858585323952
[-37.635475, 107.437815];[-29.99999, 100.00003];747.5651982835185
[-37.635475, 107.437815];[-34.53302, 115.13298];76.51060615438188
[-35.500019, 118.0];[-34.53302, 115.13298];282.35074713983926
[-45.404794, 125.109686];[-50.000011, 129.999985];628.1959051416723
[-45.404794, 125.109686];[-50.000011, 120.0];637.8686807880307
[-50.000011, 129.999985];[-50.000011, 140.0];714.2161944314502
[-50.000011, 129.999985];[-45.39327, 135.102226];763.2347150214321
[-40.000031, 129.999985];[-38.700001, 141.0];956.0943380695103
[-40.000031, 129.999985];[-45.404794, 125.109686];1359.7636443996475
[-40.000031, 129.999985];[-50.000011, 129.999985];1112.4310516299342
[-40.000031, 129.999985];[-45.39327, 135.102226];1359.5801690973415
[-38.700001, 141.0];[-38.900028, 142.300003];114.8299118044782
[-38.700001, 141.0];[-35.500019, 118.0];3411.313690864197
[-38.700001, 141.0];[-35.500019, 118.0];3411.313690864197
[-45.39327, 135.102226];[-50.000011, 140.0];629.5853672503767
[-45.39327, 135.102226];[-38.700001, 141.0];374.49464594050426
[-50.000011, 140.0];[-38.700001, 141.0];1258.369640701546
[-50.000011, 140.0];[-43.999989, 146.0];806.7892679049328
[-40.000031, 160.0];[-40.57091, 160.519713];77.28449682041497
[-40.000031, 160.0];[-38.794085, 166.669021];588.3762685903129
[-40.000031, 160.0];[-40.54579, 159.512701];73.42933401330704
[-40.000031, 160.0];[-40.557954, 160.000335];62.03829925794204
[-40.000031, 160.0];[-36.963568, 160.001557];337.6397740929684
[-40.000031, 160.0];[-37.721995, 162.468474];331.39793382727123
[-40.000031, 160.0];[-34.000061, 151.500015];1008.1216210526725
[-40.000031, 160.0];[-37.700039, 150.100006];894.2237607426077
[-40.000031, 160.0];[-40.50005, 172.0];1019.0343456431788
[-34.000061, 151.500015];[-37.700039, 150.100006];430.31769226388315
[-34.000061, 151.500015];[-33.000011, 152.25];131.1537595032201
[-34.000061, 151.500015];[-35.615807, 160.002249];1029.0713655111022
[-34.000061, 151.500015];[-36.963568, 160.001557];1048.350959245218
[-40.57091, 160.519713];[-46.000061, 165.600006];668.6672474543708
[-40.57091, 160.519713];[-40.50005, 172.0];848.4703896870486
[-46.000061, 165.600006];[-47.000011, 169.5];421.1430809727386
[-40.50005, 172.0];[-41.999981, 171.000015];186.56022362361213
[-40.50005, 172.0];[-45.110439, -174.562988];1210.5714061751999
[-40.50005, 172.0];[-49.999969, -180.0];1226.8290205016265
[-40.50005, 172.0];[-35.10231, -175.307083];1266.4941968550568
[-38.794085, 166.669021];[-38.168245, 169.311381];84.75632114468789
[-38.794085, 166.669021];[-39.753015, 171.138654];234.25608705887274
[-38.168245, 169.311381];[-37.000031, 174.0];433.02935541171354
[-38.168245, 169.311381];[-39.753015, 171.138654];236.66156422665597
[-37.000031, 174.0];[-39.000019, 173.75];223.46479008280957
[-37.000031, 174.0];[-30.00001, -180.0];955.3321068848704
[-37.000031, 174.0];[-45.110439, -174.562988];1315.0129066365428
[-37.000031, 174.0];[-28.785589, -175.879013];1312.459735549875
[-37.000031, 174.0];[-27.44965, -171.856384];1699.239846856599
[-37.000031, 174.0];[-35.10231, -175.307083];985.6456814278487
[-37.000031, 174.0];[-30.09355, -175.000473];1275.3268230096608
[-40.54579, 159.512701];[-45.080437, 155.463787];602.5791057666981
[-40.54579, 159.512701];[-40.557954, 160.000335];41.221359640878134
[-45.080437, 155.463787];[-50.000011, 150.000015];7.892012965732993
[-45.080437, 155.463787];[-39.825926, 151.264801];462.6650557794178
[-50.000011, 150.000015];[-43.999989, 146.0];732.6259527137739
[-50.000011, 150.000015];[-50.000011, 140.0];714.216194431452
[-50.000011, 150.000015];[-50.000011, 160.0];714.2140549868463
[-50.000011, 150.000015];[-43.000011, 149.0];781.8672381106609
[-40.557954, 160.000335];[-40.57091, 160.519713];43.896553439748004
[-40.557954, 160.000335];[-50.000011, 160.0];988.3611248841243
